Seconds Since 1995,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Maneuver
226141272.037728,1.7197793770743846,2.2687273147286486,0.0022144,4.662854790883839,1.6177212490640158,14.34820111,6021.660787830984,7153.798621908899,0.988922537689979,-0.14843252490209902,0.7661734434298821,-0.642633841765898,-0.9987734328617847,-0.04951393550795737,0.9988992278442096,-0.04690770312264139,0
226141272.055008,1.7197741410866285,2.268709861436129,0.0021438,4.616467430024333,1.66453621559026,14.34834955,6021.5984910961415,7153.749282357348,0.988923314867306,-0.14842734691376536,0.7661846593896101,-0.6426204694187909,-0.9954030543968683,-0.0957745232166951,0.99560963294459,-0.09360266442756107,0
226147516.71696,1.7198107930009203,2.2697588043165773,0.0001023,0.17990155797856752,6.105517770643572,14.32235895,6032.5258081874845,7162.401211268096,0.9889178740566681,-0.14846359274663903,0.7655101658377577,-0.6434237996834192,0.17893272099661622,0.9838613120540655,-0.1767343090441157,0.9842585961050576,0
226153552.56912,1.7198230103056846,2.2709561001834455,8.95e-05,0.15623663865077642,6.129034336984943,14.32236893,6032.521604650496,7162.397884035813,0.988916060157905,-0.14847567464661293,0.7647392486798051,-0.6443398804424938,0.15560179418128697,0.9878198629545594,-0.15354119251169318,0.9881422479593144,0
226171660.729536,1.7201022629860034,2.27459162101535,0.0005332,1.7464689519958818,4.531305834502522,14.31199035,6036.896188935733,7165.860087695501,0.9888745593694814,-0.14875182631421371,0.7623916890035527,-0.6471158416684838,0.984609206635445,-0.1747704500443922,-0.9836492005556816,-0.18009511444280907,0
226177709.361984,1.7199731086213559,2.275879674003322,0.0004223,2.005259392164593,4.281175718082206,14.31178067,6036.984634700945,7165.930078234947,0.9888937630694117,-0.14862410760848385,0.7615575373061021,-0.6480973054814106,0.9070961814017603,-0.42092341071309497,-0.9084593071682048,-0.41797330921898046,0
226183749.401088,1.7199731086213559,2.277078715199442,0.0004223,2.0016675045639887,4.284350471991584,14.31178359,6036.983402988977,7165.929103536188,0.9888937630694117,-0.14862410760848385,0.7607798946784503,-0.6490099782384289,0.9086022362150864,-0.4176625148908437,-0.9097816891314047,-0.4150870729391703,0
226189789.841088,1.7200254684989156,2.278242849810522,0.0004228,2.1423166076652036,4.144043453423761,14.31223261,6036.794003727417,7165.779224180134,0.9888859797737842,-0.14867588576108334,0.7600238443625266,-0.6498951884730383,0.8410796102743172,-0.5409113505749372,-0.8427926291710829,-0.5382384083423382,0
226213950.714624,1.7200010338893876,2.2830582132167745,0.0004067,2.2346916489855073,4.051184955900654,14.31198633,6036.897884599922,7165.861429543074,0.9888896123157914,-0.14865172267391882,0.7568855633534788,-0.6535474305565642,0.7875979563784292,-0.6161894668918984,-0.7892534513584658,-0.6140675773225206,0
226238112.14112,1.719974853950608,2.287847396684247,0.0003952,2.213913504240515,4.071961355316394,14.31197982,6036.90063056559,7165.863602536374,0.988893503669903,-0.1486258335534693,0.7537469367164029,-0.6571647855680026,0.8002302998416292,-0.5996928107084295,-0.8018403088137802,-0.5975383830026499,0
226244152.50768,1.7199835805968677,2.289049928538871,0.0003861,2.2020941345460097,4.083864500814996,14.31203374,6036.877886790113,7165.845604460299,0.9888922066271743,-0.14863446327160512,0.7529561303282863,-0.6580707148939638,0.8072622314111284,-0.5901929258616422,-0.8088959235208272,-0.5879518559468863,0
226250192.762784,1.7199713632921039,2.2902332617717227,0.0004036,2.1965684221341957,4.089282002813186,14.31203065,6036.879190165792,7165.846635875181,0.9888940224659081,-0.14862238166304567,0.7521768863898051,-0.6589612519571528,0.8105111269524258,-0.5857232393258004,-0.8120692680477373,-0.5835610541257977,0
226250192.816352,1.7199731086213559,2.290235007100975,0.0004088,2.2010277383730408,4.084894245073672,14.31203699,6036.876515926333,7165.844519639221,0.9888937630694117,-0.14862410760848385,0.7521757362843103,-0.6589625647524718,0.8078911517597088,-0.5893317290867438,-0.8095009345961106,-0.5871185884368024,0
226262273.567616,1.7200045245478919,2.2926749773952633,0.0004093,2.2177706818874228,4.068128612279015,14.31198975,6036.896442019881,7165.860287971218,0.9888890934173669,-0.14865517454894817,0.7505656497755399,-0.6607958878330144,0.797911231039291,-0.6027749724245053,-0.7995442138664647,-0.6006072344491507,0
226268313.924672,1.7200080152063957,2.2938600559573676,0.0004188,2.1695838865691113,4.116224650476223,14.31193091,6036.921261241611,7165.879928411216,0.988888574506893,-0.14865862642216576,0.7497820278669,-0.6616849028712981,0.826019603363616,-0.563641388525554,-0.8274953205346786,-0.5614726124159661,0
226274354.433792,1.7200080152063957,2.2950608424827394,0.0004188,2.165981526992995,4.119963145733995,14.31192464,6036.92390599396,7165.8820213076415,0.988888574506893,-0.14865862642216576,0.7489869451915362,-0.6625847537731688,0.8280446783054348,-0.5606621181514307,-0.8295885956699804,-0.5583751086270857,0
226292475.490272,1.7200080152063957,2.2986928726561398,0.0004041,2.2168857999566614,4.069118213964896,14.3119578,6036.909918781343,7165.870952673384,0.988888574506893,-0.14865862642216576,0.7465754824855698,-0.6653007206906052,0.7984443032624742,-0.6020686792947315,-0.8001381841998287,-0.5998157101855545,0
226298515.754016,1.7200080152063957,2.2998936591815116,0.0004041,2.213286931039049,4.072610617798136,14.3119551,6036.91105766535,7165.871853917639,0.988888574506893,-0.14865862642216576,0.7457760602976736,-0.6661967186101119,0.8006058941785518,-0.5991912901624667,-0.8022280990354222,-0.5970176522666752,0
226322677.202976,1.7200027792186399,2.304700295941504,0.0003992,2.187934278324579,4.097971997158866,14.31196003,6036.908978147838,7165.870208312602,0.9888893528680853,-0.14865344861166002,0.7425652918931158,-0.6697736836243208,0.8155380718169042,-0.578703424404216,-0.8171096845641241,-0.5764822316355618,0
226334757.84624,1.7199923072431278,2.3070844156997286,0.0004262,2.179438015525871,4.106634066236514,14.31203051,6036.879249218426,7165.846682605961,0.988890909509137,-0.148643092978422,0.7409663623535839,-0.6715421430264055,0.8204253938038402,-0.5717535948306873,-0.8220724967647906,-0.5693828326029012,0
226352878.742016,1.7199923072431278,2.3106867752758444,0.0004279,2.1725177850417134,4.11343910499004,14.312036,6036.876933512464,7165.844850092367,0.988890909509137,-0.148643092978422,0.7385424235630593,-0.6742070072296806,0.8243623840403161,-0.5660624168582175,-0.8259281046810313,-0.563775456984427,0
226364959.407744,1.7199923072431278,2.313086602997337,0.0004279,2.1653357551697567,4.120624625520501,14.31204124,6036.874723259252,7165.843101027661,0.988890909509137,-0.148643092978422,0.7369223177543167,-0.6759774386735151,0.8284065654224232,-0.5601272733629603,-0.8299577679951666,-0.5578262304199052,0
226383080.39856,1.7199992885601356,2.3166889625734535,0.0004268,2.170892883508107,4.114957541439274,14.31202436,6036.8818433173765,7165.848735423128,0.9888898717604853,-0.14864999673572504,0.734482427708345,-0.6786277060271381,0.825281091041009,-0.5647221624570455,-0.826783209405064,-0.5625206881936541,0
